address,area,city,country,id,image_url,lat,lng,mobile_reserve_url,name,phone,postal_code,price,reserve_url,state
326 Main St.,Houston,Old Town Spring,US,112759,https://www.opentable.com/img/restimages/112759.jpg,30.079374,-95.420837,http://mobile.opentable.com/opentable/?restId=112759,The Black Sheep Bistro,8326163035x,77373,2,http://www.opentable.com/single.aspx?rid=112759,TX
9707 Westheimer Rd,Houston,Houston,US,87118,https://www.opentable.com/img/restimages/87118.jpg,29.73709,-95.540337,http://mobile.opentable.com/opentable/?restId=87118,Benihana - Houston,7137894962,77042,2,http://www.opentable.com/single.aspx?rid=87118,TX
8502 FM 359 S,Houston,Fulshear,US,72739,https://www.opentable.com/img/restimages/72739.jpg,29.695436,-95.901498,http://mobile.opentable.com/opentable/?restId=72739,Ray's Grill,2815330099x,77441,2,http://www.opentable.com/single.aspx?rid=72739,TX
6550 Bertner St,Houston,Houston,US,102139,https://www.opentable.com/img/restimages/102139.jpg,29.709597,-95.398506,http://mobile.opentable.com/opentable/?restId=102139,Trevisio,7137490400,77030,3,http://www.opentable.com/single.aspx?rid=102139,TX
2011 Ella Blvd.,Houston,Houston,US,22018,https://www.opentable.com/img/restimages/22018.jpg,29.804509,-95.429621,http://mobile.opentable.com/opentable/?restId=22018,Rainbow Lodge,7138618666x,77008,3,http://www.opentable.com/single.aspx?rid=22018,TX
4925 West Alabama,Houston,Houston,US,76285,https://www.opentable.com/img/restimages/76285.jpg,29.737921,-95.460642,http://mobile.opentable.com/opentable/?restId=76285,Piatto Ristorante (Galleria),7138719722x,77056,2,http://www.opentable.com/single.aspx?rid=76285,TX
6029 Westheimer Rd,Houston,Houston,US,93667,https://www.opentable.com/img/restimages/93667.jpg,29.737681,-95.488553,http://mobile.opentable.com/opentable/?restId=93667,Christie's Seafood & Steaks,7139786563x,77057,2,http://www.opentable.com/single.aspx?rid=93667,TX
7900 N Sam Houston Pkwy W,Houston,Houston,US,91456,https://www.opentable.com/img/restimages/91456.jpg,29.931568,-95.541104,http://mobile.opentable.com/opentable/?restId=91456,Sandtrap Grill,2818073002,77064-3425,2,http://www.opentable.com/single.aspx?rid=91456,TX
6700 Woodlands Pkwy.,Houston,The Woodlands,US,15811,https://www.opentable.com/img/restimages/15811.jpg,30.180947,-95.536964,http://mobile.opentable.com/opentable/?restId=15811,Perry's Steakhouse & Grille - The Woodlands,2813620569x,77382,3,http://www.opentable.com/single.aspx?rid=15811,TX
13215 Grant Rd,Houston,Cypress,US,77344,https://www.opentable.com/img/restimages/77344.jpg,29.995091,-95.625142,http://mobile.opentable.com/opentable/?restId=77344,Piqueo Restaurante & Bar,2814044190,77429,2,http://www.opentable.com/single.aspx?rid=77344,TX
5266 Beechnut Street,Houston,Houston,US,111460,https://www.opentable.com/img/restimages/111460.jpg,29.689387,-95.475394,http://mobile.opentable.com/opentable/?restId=111460,Napoli Italian Bellaire,7137261166x,77096,3,http://www.opentable.com/single.aspx?rid=111460,TX
947 Gessner Suite 100,Houston,Houston,US,114112,https://www.opentable.com/img/restimages/114112.jpg,29.782685,-95.544132,http://mobile.opentable.com/opentable/?restId=114112,Vallone's,7133956100x,77024,3,http://www.opentable.com/single.aspx?rid=114112,TX
322 Westheimer Road,Houston,Houston,US,103513,https://www.opentable.com/img/restimages/103513.jpg,29.744817,-95.385704,http://mobile.opentable.com/opentable/?restId=103513,La Casa del Caballo,8326236467,77006,3,http://www.opentable.com/single.aspx?rid=103513,TX
1911 Bagby Street,Houston,Houston,US,106981,https://www.opentable.com/img/restimages/106981.jpg,29.752785,-95.375462,http://mobile.opentable.com/opentable/?restId=106981,Mr. Peeples Houston,713-652-0711x,77002,3,http://www.opentable.com/single.aspx?rid=106981,TX
2916 White Oak,Houston,Houston,US,92872,https://www.opentable.com/img/restimages/92872.jpg,29.781787,-95.390191,http://mobile.opentable.com/opentable/?restId=92872,Salé-Sucré,7136231406,77007,2,http://www.opentable.com/single.aspx?rid=92872,TX
4100 Westheimer Road,Houston,Houston,US,12943,https://www.opentable.com/img/restimages/12943.jpg,29.741641,-95.447945,http://mobile.opentable.com/opentable/?restId=12943,Kiran's,7139608472x,77027,3,http://www.opentable.com/single.aspx?rid=12943,TX
7 Hope Boulevard,Houston,Galveston,US,56254,https://www.opentable.com/img/restimages/56254.jpg,29.270494,-94.849901,http://mobile.opentable.com/opentable/?restId=56254,Shearns Seafood and Prime Steaks,4096834000x,77554,3,http://www.opentable.com/single.aspx?rid=56254,TX
10911 Katy Freeway,Houston,Houston,US,29917,https://www.opentable.com/img/restimages/29917.jpg,29.784018,-95.570579,http://mobile.opentable.com/opentable/?restId=29917,Brenner’s Steakhouse Katy Freeway,7134652901,77079,3,http://www.opentable.com/single.aspx?rid=29917,TX
908 Congress,Houston,Houston,US,99187,https://www.opentable.com/img/restimages/99187.jpg,29.762464,-95.361294,http://mobile.opentable.com/opentable/?restId=99187,Batanga,7132249500x,77002,2,http://www.opentable.com/single.aspx?rid=99187,TX
3011 Smith Street,Houston,Houston,US,36523,https://www.opentable.com/img/restimages/36523.jpg,29.744372,-95.379708,http://mobile.opentable.com/opentable/?restId=36523,Damian's Cucina Italiana,7135220439x,77006,3,http://www.opentable.com/single.aspx?rid=36523,TX
800 W. Sam Houston Parkway,Houston,Houston,US,34996,https://www.opentable.com/img/restimages/34996.jpg,29.779235,-95.560218,http://mobile.opentable.com/opentable/?restId=34996,Straits - Houston,7133659922x,77024,3,http://www.opentable.com/single.aspx?rid=34996,TX
1415 S. Post Oak Ln.,Houston,Houston,US,3898,https://www.opentable.com/img/restimages/3898.jpg,29.7543,-95.4631,http://mobile.opentable.com/opentable/?restId=3898,Post Oak Grill,7139939966x,77056,3,http://www.opentable.com/single.aspx?rid=3898,TX
2055 Westheimer at Shepherd,Houston,Houston,US,882,https://www.opentable.com/img/restimages/882.jpg,29.742524,-95.410074,http://mobile.opentable.com/opentable/?restId=882,Churrascos - River Oaks,7135278300x,77098,3,http://www.opentable.com/single.aspx?rid=882,TX
4410 Westheimer,Houston,Houston,US,104785,https://www.opentable.com/img/restimages/104785.jpg,29.742493,-95.451832,http://mobile.opentable.com/opentable/?restId=104785,Seasons 52 - Westheimer,7136215452,77027,2,http://www.opentable.com/single.aspx?rid=104785,TX
6100 Westheimer,Houston,Houston,US,109195,https://www.opentable.com/img/restimages/109195.jpg,29.738684,-95.490446,http://mobile.opentable.com/opentable/?restId=109195,Palm Restaurant - Houston,7139772544,77057,3,http://www.opentable.com/single.aspx?rid=109195,TX
12126 Westheimer,Houston,Houston,US,151558,https://www.opentable.com/img/restimages/151558.jpg,29.736826,-95.59461,http://mobile.opentable.com/opentable/?restId=151558,Mascalzone,8323285151,77077,2,http://www.opentable.com/single.aspx?rid=151558,TX
5365 Westheimer Road,Houston,Houston,US,2058,https://www.opentable.com/img/restimages/2058.jpg,29.739294,-95.470097,http://mobile.opentable.com/opentable/?restId=2058,The Capital Grille - Houston,7136234600x,77056,4,http://www.opentable.com/single.aspx?rid=2058,TX
1212 Waugh Drive,Houston,Houston,US,27151,https://www.opentable.com/img/restimages/27151.jpg,29.75574,-95.398404,http://mobile.opentable.com/opentable/?restId=27151,Tony Mandola's,7135283474,77019,3,http://www.opentable.com/single.aspx?rid=27151,TX
9705 Westheimer at Gessner,Houston,Houston,US,883,https://www.opentable.com/img/restimages/883.jpg,29.737063,-95.539263,http://mobile.opentable.com/opentable/?restId=883,Churrascos - Westchase,7139521988x,77042,2,http://www.opentable.com/single.aspx?rid=883,TX
5061 Westheimer Road,Houston,Houston,US,28318,https://www.opentable.com/img/restimages/28318.jpg,29.740639,-95.463351,http://mobile.opentable.com/opentable/?restId=28318,Kona Grill - Houston,7138779191,77056,2,http://www.opentable.com/single.aspx?rid=28318,TX
2311 Bissonnet Street,Houston,Houston,US,91921,https://www.opentable.com/img/restimages/91921.jpg,29.725282,-95.413273,http://mobile.opentable.com/opentable/?restId=91921,Antica Osteria,7135211155,77005,3,http://www.opentable.com/single.aspx?rid=91921,TX
4645 Highway 6,Houston,Sugarland,US,116341,https://www.opentable.com/img/restimages/116341.jpg,29.58229,-95.582857,http://mobile.opentable.com/opentable/?restId=116341,Preview,8329398968x,77478,3,http://www.opentable.com/single.aspx?rid=116341,TX
10211 Katy Freeway,Houston,Houston,US,111100,https://www.opentable.com/img/restimages/111100.jpg,29.784194,-95.549054,http://mobile.opentable.com/opentable/?restId=111100,Goode Co. Seafood - Katy Freeway,7134647933x,77024,3,http://www.opentable.com/single.aspx?rid=111100,TX
6425 Broadway St,Houston,Pearland,US,151486,https://www.opentable.com/img/restimages/151486.jpg,29.559988,-95.318799,http://mobile.opentable.com/opentable/?restId=151486,Malibu Steak & Seafood,2819979999x,77581,3,http://www.opentable.com/single.aspx?rid=151486,TX
3939 San Felipe Road,Houston,Houston,US,797,https://www.opentable.com/img/restimages/797.jpg,29.746663,-95.442796,http://mobile.opentable.com/opentable/?restId=797,Ouisie's Table,7135282264x,77027,2,http://www.opentable.com/single.aspx?rid=797,TX
23501 Cinco Ranch Blvd.,Houston,Katy,US,30181,https://www.opentable.com/img/restimages/30181.jpg,29.738324,-95.781809,http://mobile.opentable.com/opentable/?restId=30181,Perry's Steakhouse & Grille - Cinco Ranch/Katy,2813473600,77494,3,http://www.opentable.com/single.aspx?rid=30181,TX
9506 N Sam Houston Pkwy E,Houston,Humble,US,104932,https://www.opentable.com/img/restimages/104932.jpg,29.934186,-95.24883,http://mobile.opentable.com/opentable/?restId=104932,Rising Sun Sushi & Fusion Restaurant,2814545570,77396,2,http://www.opentable.com/single.aspx?rid=104932,TX
800 Sorella Court,Houston,Houston,US,150832,https://www.opentable.com/img/restimages/150832.jpg,29.779774,-95.561656,http://mobile.opentable.com/opentable/?restId=150832,Radio Milano,7138273545,77024,2,http://www.opentable.com/single.aspx?rid=150832,TX
788 W. Sam Houston Pkwy North,Houston,Houston,US,39943,https://www.opentable.com/img/restimages/39943.jpg,29.778333,-95.562476,http://mobile.opentable.com/opentable/?restId=39943,Fleming's Steakhouse - Houston Beltway,7138271120,77024,3,http://www.opentable.com/single.aspx?rid=39943,TX
100 21st Street,Houston,Galveston,US,116374,https://www.opentable.com/img/restimages/116374.jpg,29.308776,-94.792434,http://mobile.opentable.com/opentable/?restId=116374,Olympia Grill at Pier 21,4097650021,77550,2,http://www.opentable.com/single.aspx?rid=116374,TX
1800 Post Oak,Houston,Houston,US,1812,https://www.opentable.com/img/restimages/1812.jpg,29.747812,-95.462798,http://mobile.opentable.com/opentable/?restId=1812,RDG + Bar Annie,7138401111x,77056,3,http://www.opentable.com/single.aspx?rid=1812,TX
510 Gray St,Houston,Houston,US,133948,https://www.opentable.com/img/restimages/133948.jpg,29.750796,-95.375609,http://mobile.opentable.com/opentable/?restId=133948,Gyu-Kaku - Houston,7137509520,77002,2,http://www.opentable.com/single.aspx?rid=133948,TX
1510 Texas St,Houston,Houston,US,32428,https://www.opentable.com/img/restimages/32428.jpg,29.757169,-95.358061,http://mobile.opentable.com/opentable/?restId=32428,Vic & Anthony's Steakhouse - Houston,7132281111,77002,3,http://www.opentable.com/single.aspx?rid=32428,TX
3300 Smith Street,Houston,Houston,US,39178,https://www.opentable.com/img/restimages/39178.jpg,29.742901,-95.381439,http://mobile.opentable.com/opentable/?restId=39178,Brennan's of Houston,7135229711x,77006,3,http://www.opentable.com/single.aspx?rid=39178,TX
14008 Memorial Dr.,Houston,Houston,US,141040,https://www.opentable.com/img/restimages/141040.jpg,29.771494,-95.590547,http://mobile.opentable.com/opentable/?restId=141040,Urban Kitchen,2815317550,77079,2,http://www.opentable.com/single.aspx?rid=141040,TX
14795 Memorial Dr,Houston,Houston,US,70267,https://www.opentable.com/img/restimages/70267.jpg,29.77132,-95.612633,http://mobile.opentable.com/opentable/?restId=70267,Carmelo's Ristorante Italiano - Houston,2815310696x,77079,2,http://www.opentable.com/single.aspx?rid=70267,TX
12315 Westheimer Rd.,Houston,Houston,US,139843,https://www.opentable.com/img/restimages/139843.jpg,29.735747,-95.599282,http://mobile.opentable.com/opentable/?restId=139843,Curry Bistro,2819200990,77077,2,http://www.opentable.com/single.aspx?rid=139843,TX
4 Riverway,Houston,Houston,US,3714,https://www.opentable.com/img/restimages/3714.jpg,29.7619,-95.4609,http://mobile.opentable.com/opentable/?restId=3714,NOE GRILL at the Omni Houston Hotel,713-871-8177x,77056,2,http://www.opentable.com/single.aspx?rid=3714,TX
2115 Town Square Place,Houston,Sugar Land,US,15799,https://www.opentable.com/img/restimages/15799.jpg,29.596502,-95.623116,http://mobile.opentable.com/opentable/?restId=15799,Perry's Steakhouse & Grille - Sugar Land,2815652727,77479,3,http://www.opentable.com/single.aspx?rid=15799,TX
3202 Marina Bay Dr. Suite M,Houston,League City,US,113011,https://www.opentable.com/img/restimages/113011.jpg,29.542824,-95.055866,http://mobile.opentable.com/opentable/?restId=113011,Claudio's Restaurant & Piano Bar,2819579262,77573,2,http://www.opentable.com/single.aspx?rid=113011,TX
1605 Post Oak Blvd.,Houston,Houston,US,41329,https://www.opentable.com/img/restimages/41329.jpg,29.751174,-95.460297,http://mobile.opentable.com/opentable/?restId=41329,Willie G's - Post Oak,7138407190,77056,3,http://www.opentable.com/single.aspx?rid=41329,TX
1101 Uptown Park Blvd,Houston,Houston,US,97093,https://www.opentable.com/img/restimages/97093.jpg,29.756779,-95.457278,http://mobile.opentable.com/opentable/?restId=97093,Etoile Cuisine Et Bar,8326685808x,77056,3,http://www.opentable.com/single.aspx?rid=97093,TX
701 Texas Ave,Houston,Houston,US,7231,https://www.opentable.com/img/restimages/7231.jpg,29.761488,-95.365118,http://mobile.opentable.com/opentable/?restId=7231,Bistro Lancaster @The Lancaster Hotel,7132289502x,77002,3,http://www.opentable.com/single.aspx?rid=7231,TX
Toyota Center,Houston,Houston,US,2972,https://www.opentable.com/img/restimages/2972.jpg,29.75207,-95.362318,http://mobile.opentable.com/opentable/?restId=2972,Red & White Wine Bistro,7137587534,77002,3,http://www.opentable.com/single.aspx?rid=2972,TX
2024 Seawall Boulevard,Houston,Galveston,US,30367,https://www.opentable.com/img/restimages/30367.jpg,29.292511,-94.785848,http://mobile.opentable.com/opentable/?restId=30367,Galvez Bar & Grill,4095152145x,77550,2,http://www.opentable.com/single.aspx?rid=30367,TX
5512 La Branch Street,Houston,Houston,US,94390,https://www.opentable.com/img/restimages/94390.jpg,29.723878,-95.385158,http://mobile.opentable.com/opentable/?restId=94390,Lucille's,7135682505,77004,3,http://www.opentable.com/single.aspx?rid=94390,TX
25 Waterway Avenue,Houston,The Woodlands,US,107923,https://www.opentable.com/img/restimages/107923.jpg,30.160823,-95.459474,http://mobile.opentable.com/opentable/?restId=107923,Morton's Grille - The Woodlands,8325850794x,77380,3,http://www.opentable.com/single.aspx?rid=107923,TX
5115 Westheimer,Houston,Houston,US,72328,https://www.opentable.com/img/restimages/72328.jpg,29.740564,-95.464558,http://mobile.opentable.com/opentable/?restId=72328,51Fifteen Restaurant & Lounge,7139638067x,77056,3,http://www.opentable.com/single.aspx?rid=72328,TX
1201 San Jacinto,Houston,Houston,US,100705,https://www.opentable.com/img/restimages/100705.jpg,29.754209,-95.36434,http://mobile.opentable.com/opentable/?restId=100705,Andalucia Tapas Restaurant & Bar,832-319-6674x,77002,2,http://www.opentable.com/single.aspx?rid=100705,TX
9595 Six Pines,Houston,The Woodlands,US,107914,https://www.opentable.com/img/restimages/107914.jpg,30.164673,-95.466438,http://mobile.opentable.com/opentable/?restId=107914,Grotto - The Woodlands,2814194252x,77380,2,http://www.opentable.com/single.aspx?rid=107914,TX
11103 Westheimer Rd,Houston,Houston,US,110485,https://www.opentable.com/img/restimages/110485.jpg,29.735336,-95.572514,http://mobile.opentable.com/opentable/?restId=110485,J. Alexander's - Houston,8322000955x,77042,3,http://www.opentable.com/single.aspx?rid=110485,TX
5061 Westheimer Rd Suite 8050,Houston,Houston,US,7296,https://www.opentable.com/img/restimages/7296.jpg,29.740662,-95.462889,http://mobile.opentable.com/opentable/?restId=7296,Oceanaire Seafood Room - Houston,8324878862,77056,3,http://www.opentable.com/single.aspx?rid=7296,TX
1700 Research Forest Drive,Houston,Shenandoah,US,110017,https://www.opentable.com/img/restimages/110017.jpg,30.177128,-95.461318,http://mobile.opentable.com/opentable/?restId=110017,Bob's Steak and Chop House - Woodlands,281-292-2627x,77381,3,http://www.opentable.com/single.aspx?rid=110017,TX
2300 Westheimer,Houston,Houston,US,110944,https://www.opentable.com/img/restimages/110944.jpg,29.742889,-95.415305,http://mobile.opentable.com/opentable/?restId=110944,60 Degrees Mastercrafted,713-360-7757x,77098,3,http://www.opentable.com/single.aspx?rid=110944,TX
1919 Briar Oaks Lane,Houston,Houston,US,588,https://www.opentable.com/img/restimages/588.jpg,29.748289,-95.451064,http://mobile.opentable.com/opentable/?restId=588,The Remington,7134032631x,77027,3,http://www.opentable.com/single.aspx?rid=588,TX
822 Town & Country Blvd (City Centre),Houston,Houston,US,105568,https://www.opentable.com/img/restimages/105568.jpg,29.781971,-95.560863,http://mobile.opentable.com/opentable/?restId=105568,Texas de Brazil - Houston,7137303013x,77024,3,http://www.opentable.com/single.aspx?rid=105568,TX
1753 Post Oak Blvd,Houston,Houston,US,27595,https://www.opentable.com/img/restimages/27595.jpg,29.748753,-95.461138,http://mobile.opentable.com/opentable/?restId=27595,Masraff's,7133551975x,77056,3,http://www.opentable.com/single.aspx?rid=27595,TX
10700 Kuykendahl Rd. Suite F,Houston,The Woodlands,US,88174,https://www.opentable.com/img/restimages/88174.jpg,30.176903,-95.535194,http://mobile.opentable.com/opentable/?restId=88174,Via Emilia - The Woodlands,2814659555,77381,2,http://www.opentable.com/single.aspx?rid=88174,TX
1300 Lamar Street,Houston,Houston,US,5818,https://www.opentable.com/img/restimages/5818.jpg,29.755,-95.363,http://mobile.opentable.com/opentable/?restId=5818,Quattro - Four Seasons Hotel - Houston,7132764700x,77010,2,http://www.opentable.com/single.aspx?rid=5818,TX
1830 West Alabama,Houston,Houston,US,91855,https://www.opentable.com/img/restimages/91855.jpg,29.738854,-95.405942,http://mobile.opentable.com/opentable/?restId=91855,Divino Italian Restaurant,7138071123,77098,3,http://www.opentable.com/single.aspx?rid=91855,TX
5035 Hwy 6 N,Houston,Houston,US,111463,https://www.opentable.com/img/restimages/111463.jpg,29.850995,-95.646317,http://mobile.opentable.com/opentable/?restId=111463,Napoli Italian Copperfield,2815501996x,77084,3,http://www.opentable.com/single.aspx?rid=111463,TX
13215 Grant Road Suite 1200,Houston,Cypress,US,55192,https://www.opentable.com/img/restimages/55192.jpg,29.995091,-95.625143,http://mobile.opentable.com/opentable/?restId=55192,Mezzanotte Ristorante,8327177870x,77429,2,http://www.opentable.com/single.aspx?rid=55192,TX
18750 Interstate 45 North,Houston,Spring,US,106891,https://www.opentable.com/img/restimages/106891.jpg,30.039414,-95.428276,http://mobile.opentable.com/opentable/?restId=106891,Main Restaurant,2818254404x,77373,2,http://www.opentable.com/single.aspx?rid=106891,TX
4450 East Sam Houston Parkway South #A,Houston,Pasadena,US,50761,https://www.opentable.com/img/restimages/50761.jpg,29.643593,-95.158502,http://mobile.opentable.com/opentable/?restId=50761,Napoli Italian Restaurant Pasadena,2819982223,77505,2,http://www.opentable.com/single.aspx?rid=50761,TX
4315 Montrose Blvd,Houston,Houston,US,38410,https://www.opentable.com/img/restimages/38410.jpg,29.733767,-95.3911,http://mobile.opentable.com/opentable/?restId=38410,Brasserie Max & Julie,7135240070,77006,2,http://www.opentable.com/single.aspx?rid=38410,TX
7070 Allensby,Houston,Houston,US,68317,https://www.opentable.com/img/restimages/68317.jpg,29.823591,-95.378542,http://mobile.opentable.com/opentable/?restId=68317,Kris Bistro & Wine Lounge,7133585079,77022,2,http://www.opentable.com/single.aspx?rid=68317,TX
3908 Westheimer Rd,Houston,Houston,US,110818,https://www.opentable.com/img/restimages/110818.jpg,29.741751,-95.443476,http://mobile.opentable.com/opentable/?restId=110818,RA Sushi Bar Restaurant - Houston Highland Village,7136215800x,77027-5006,2,http://www.opentable.com/single.aspx?rid=110818,TX
1101 - 8 Uptown Park,Houston,Houston,US,144523,https://www.opentable.com/img/restimages/144523.jpg,29.756622,-95.45756,http://mobile.opentable.com/opentable/?restId=144523,Songkran Thai Kitchen,7139939096x,77056,2,http://www.opentable.com/single.aspx?rid=144523,TX
1201 Westheimer,Houston,Houston,US,151345,https://www.opentable.com/img/restimages/151345.jpg,29.744378,-95.393347,http://mobile.opentable.com/opentable/?restId=151345,El Real Tex Mex,7135241201,77006,2,http://www.opentable.com/single.aspx?rid=151345,TX
2800 Sage Road,Houston,Houston,US,52027,https://www.opentable.com/img/restimages/52027.jpg,29.737502,-95.467633,http://mobile.opentable.com/opentable/?restId=52027,Tango & Malbec,7136298646,77056,2,http://www.opentable.com/single.aspx?rid=52027,TX
2222 W. Loop South,Houston,Houston,US,76042,https://www.opentable.com/img/restimages/76042.jpg,29.744267,-95.458776,http://mobile.opentable.com/opentable/?restId=76042,ARA restaurant at Royal Sonesta Hotel Houston,7136277600,77027,2,http://www.opentable.com/single.aspx?rid=76042,TX
2202 West Alabama,Houston,Houston,US,72730,https://www.opentable.com/img/restimages/72730.jpg,29.738562,-95.413324,http://mobile.opentable.com/opentable/?restId=72730,Sorrel Urban Bistro,7136770391x,77098,2,http://www.opentable.com/single.aspx?rid=72730,TX
5761 Woodway Dr,Houston,Houston,US,145381,https://www.opentable.com/img/restimages/145381.jpg,29.760291,-95.482356,http://mobile.opentable.com/opentable/?restId=145381,Cyclone Anaya's - Woodway,7133394552x,77057-1501,2,http://www.opentable.com/single.aspx?rid=145381,TX
"5830 Washington, Suite 100",Houston,Houston,US,90577,https://www.opentable.com/img/restimages/90577.jpg,29.770939,-95.420492,http://mobile.opentable.com/opentable/?restId=90577,The Blue Fish - Washington,7138623474x,77007,2,http://www.opentable.com/single.aspx?rid=90577,TX
"818 Town and Country Blvd., Ste. 100",Houston,Houston,US,57871,https://www.opentable.com/img/restimages/57871.jpg,29.778617,-95.560415,http://mobile.opentable.com/opentable/?restId=57871,The Tasting Room - CITYCENTRE,2818221500x,77024,2,http://www.opentable.com/single.aspx?rid=57871,TX
218 Travis Street,Houston,Houston,US,72331,https://www.opentable.com/img/restimages/72331.jpg,29.76302,-95.361588,http://mobile.opentable.com/opentable/?restId=72331,Hearsay Gastro Lounge,7132258079x,77002,2,http://www.opentable.com/single.aspx?rid=72331,TX
19075 I-45 South,Houston,Shenandoah,US,59401,https://www.opentable.com/img/restimages/59401.jpg,30.181174,-95.449862,http://mobile.opentable.com/opentable/?restId=59401,Buca di Beppo - The Woodlands,9363216262x,77385,2,http://www.opentable.com/single.aspx?rid=59401,TX
4412 Washington Avenue,Houston,Houston,US,54640,https://www.opentable.com/img/restimages/54640.jpg,29.770686,-95.405616,http://mobile.opentable.com/opentable/?restId=54640,Laurenzo's Restaurant,7138805111,77007,2,http://www.opentable.com/single.aspx?rid=54640,TX
2845 Town Center Circle West,Houston,Kingwood,US,89305,https://www.opentable.com/img/restimages/89305.jpg,30.04771,-95.185793,http://mobile.opentable.com/opentable/?restId=89305,Cafe du Bois,2813602530x,77339,2,http://www.opentable.com/single.aspx?rid=89305,TX
5212 Morningside,Houston,Houston,US,139354,https://www.opentable.com/img/restimages/139354.jpg,29.718692,-95.414982,http://mobile.opentable.com/opentable/?restId=139354,Punk's Simple Southern Food,7135247865,77005,2,http://www.opentable.com/single.aspx?rid=139354,TX
5510 Morningside Suite 140,Houston,Houston,US,103918,https://www.opentable.com/img/restimages/103918.jpg,29.716186,-95.4153,http://mobile.opentable.com/opentable/?restId=103918,D'Amico's Italian Market Cafe - Rice Village,713-526-3400,77005,2,http://www.opentable.com/single.aspx?rid=103918,TX
1520 Lake Pointe Parkway #500,Houston,Sugar Land,US,70261,https://www.opentable.com/img/restimages/70261.jpg,29.600854,-95.620602,http://mobile.opentable.com/opentable/?restId=70261,Churrascos-Sugar Land,8325325300x,77478,2,http://www.opentable.com/single.aspx?rid=70261,TX
1800 Post Oak Blvd Suite 6110,Houston,Houston,US,53578,https://www.opentable.com/img/restimages/53578.jpg,29.747781,-95.462295,http://mobile.opentable.com/opentable/?restId=53578,Table on Post Oak,7134391000x,77056,2,http://www.opentable.com/single.aspx?rid=53578,TX
5011 Westheimer,Houston,Houston,US,66673,https://www.opentable.com/img/restimages/66673.jpg,29.73988,-95.463467,http://mobile.opentable.com/opentable/?restId=66673,White Oak Kitchen + Drinks,7139606588x,77056,2,http://www.opentable.com/single.aspx?rid=66673,TX
2441 University Blvd,Houston,Houston,US,104347,https://www.opentable.com/img/restimages/104347.jpg,29.714806,-95.416625,http://mobile.opentable.com/opentable/?restId=104347,Mi Luna,7135205025x,77005,2,http://www.opentable.com/single.aspx?rid=104347,TX
1330 Wirt Rd Suite D,Houston,Houston,US,87940,https://www.opentable.com/img/restimages/87940.jpg,29.794148,-95.483721,http://mobile.opentable.com/opentable/?restId=87940,Fratelli's Ristorante,7132630022,77055,2,http://www.opentable.com/single.aspx?rid=87940,TX
110 Vintage Park Blvd.,Houston,Houston,US,34069,https://www.opentable.com/img/restimages/34069.jpg,29.994345,-95.572184,http://mobile.opentable.com/opentable/?restId=34069,Peli Peli,2812579500x,77070,3,http://www.opentable.com/single.aspx?rid=34069,TX
1201 Lake Woodlands Drive,Houston,The Woodlands,US,149521,https://www.opentable.com/img/restimages/149521.jpg,30.164234,-95.455333,http://mobile.opentable.com/opentable/?restId=149521,Bazille - Nordstrom - The Woodlands,8325624880x1610,77380,2,http://www.opentable.com/single.aspx?rid=149521,TX
1600 Lamar Street,Houston,Houston,US,99373,https://www.opentable.com/img/restimages/99373.jpg,29.750611,-95.360405,http://mobile.opentable.com/opentable/?restId=99373,The Cafe - Hilton Americas Houston,7135772349x,77010,2,http://www.opentable.com/single.aspx?rid=99373,TX
500 N Shepherd Dr,Houston,Houston,US,90241,https://www.opentable.com/img/restimages/90241.jpg,29.780331,-95.408623,http://mobile.opentable.com/opentable/?restId=90241,Nundini Chef's Table,7138616331x,90241,2,http://www.opentable.com/single.aspx?rid=90241,TX
201 West Bay Area Blvd,Houston,Webster,US,56611,https://www.opentable.com/img/restimages/56611.jpg,29.54672,-95.129752,http://mobile.opentable.com/opentable/?restId=56611,Tradicao Brazilian Steakhouse - Bay Area,2815579999x,77598,3,http://www.opentable.com/single.aspx?rid=56611,TX
1204 Caroline Street,Houston,Houston,US,66820,https://www.opentable.com/img/restimages/66820.jpg,29.753927,-95.364053,http://mobile.opentable.com/opentable/?restId=66820,Crossroads at House of Blues - Houston,8326677781x,77002,2,http://www.opentable.com/single.aspx?rid=66820,TX
15455 Memorial Drive,Houston,Houston,US,52024,https://www.opentable.com/img/restimages/52024.jpg,29.77944,-95.627996,http://mobile.opentable.com/opentable/?restId=52024,Cafe Benedicte,2815586607,77079,2,http://www.opentable.com/single.aspx?rid=52024,TX
3201 Louisiana Street,Houston,Houston,US,77326,https://www.opentable.com/img/restimages/77326.jpg,29.742858,-95.379741,http://mobile.opentable.com/opentable/?restId=77326,Artisans Restaurant,7135299111x,77006,3,http://www.opentable.com/single.aspx?rid=77326,TX
2815 S. Shepherd Drive,Houston,Houston,US,71632,https://www.opentable.com/img/restimages/71632.jpg,29.740085,-95.410488,http://mobile.opentable.com/opentable/?restId=71632,Triniti,7135279090x,77019,3,http://www.opentable.com/single.aspx?rid=71632,TX
"1101 Uptown Park Blvd., Ste. 18",Houston,Houston,US,94765,https://www.opentable.com/img/restimages/94765.jpg,29.756779,-95.457278,http://mobile.opentable.com/opentable/?restId=94765,The Tasting Room - Uptown Park,7139939800x,77056,2,http://www.opentable.com/single.aspx?rid=94765,TX
